RCM,comp_var,slope,intercept,R,RCM - in-situ,bias adj. RMSD,mean obs,RMSD/mean obs,std. obs,N,min_elev,max_elev
RACMO2.3p2_5.5km,P,-0.03,-11,-0.396,-85,179,230,0.78,65,45,567,3254
